web_scraper_order,web_scraper_start_url,nom,prix,adresse,image_lien-src
"1772355005-800","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots","325 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5735305_uploaded_image1_1769086998.jpg"
"1772355005-801","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Husky femelle + 10kg","350 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5729912_uploaded_image1_1768887074.jpg"
"1772355005-802","https://sn.coinafrique.com/categorie/chiens?page=1","Berger Allemand","250 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5727097_uploaded_image1_1768728630.jpg"
"1772355005-803","https://sn.coinafrique.com/categorie/chiens?page=1","Bichon","200 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5727093_uploaded_image1_1768728563.jpg"
"1772355005-804","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Berger Allemand","180CFA","location_onGuediawaye, Sénégal","https://images.coinafrique.com/thumb_5724820_uploaded_image1_1768584135.jpg"
"1772355005-805","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Husky femelle","350 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5715193_uploaded_image1_1768132975.jpg"
"1772355005-806","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Bichon Maltais","150 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5713394_uploaded_image1_1768013303.jpg"
"1772355005-807","https://sn.coinafrique.com/categorie/chiens?page=1","Berger Allemand","450 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5711909_uploaded_image1_1767945597.jpg"
"1772355005-808","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Husky","250 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5708534_uploaded_image1_1767798650.jpg"
"1772355005-809","https://sn.coinafrique.com/categorie/chiens?page=1","Métisse  rock belger","75 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_5707420_uploaded_image1_1767744364.jpg"
"1772355005-810","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Berger Malinois X","200 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5701157_uploaded_image1_1767442861.jpg"
"1772355005-811","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots malinois","280 000CFA","location_onRufisque, Sénégal","https://images.coinafrique.com/thumb_5699953_uploaded_image1_1767376903.jpg"
"1772355005-812","https://sn.coinafrique.com/categorie/chiens?page=1","Berger Allemand","200 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5697068_uploaded_image1_1767154390.jpg"
"1772355005-813","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot malinois","250CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5690476_uploaded_image1_1766764470.jpg"
"1772355005-814","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Labrador","250 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5672239_uploaded_image1_1765736340.jpg"
"1772355005-815","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Dogue Argentin","Prix sur demande","location_onAlmadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5671568_uploaded_image1_1765675623.jpg"
"1772355005-816","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Rottweiler","Prix sur demande","location_onAlmadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5671567_uploaded_image1_1765675459.jpg"
"1772355005-817","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Husky","Prix sur demande","location_onAlmadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5671564_uploaded_image1_1765675272.jpg"
"1772355005-818","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Spizt","Prix sur demande","location_onAlmadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5671563_uploaded_image1_1765674976.jpg"
"1772355005-819","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots labradors","300 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5667947_uploaded_image1_1765469989.jpg"
"1772355005-820","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Husky","350 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5664078_uploaded_image1_1765299555.jpg"
"1772355005-821","https://sn.coinafrique.com/categorie/chiens?page=1","Berger malinois charbonner","250CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5649558_uploaded_image1_1764572984.jpg"
"1772355005-822","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Bichon Maltais","100 000CFA","location_onAlmadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5644579_uploaded_image1_1764272051.jpg"
"1772355005-823","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Labradors Retriever","300 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5640905_uploaded_image1_1764096718.jpg"
"1772355005-824","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Malinois","200 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_5628892_uploaded_image1_1763507006.jpg"
"1772355005-825","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Malinois","150 000CFA","location_onAlmadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5628715_uploaded_image1_1763500388.jpg"
"1772355005-826","https://sn.coinafrique.com/categorie/chiens?page=1","Parfum Presa Canario","Prix sur demande","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5617572_uploaded_image1_1762928156.jpg"
"1772355005-827","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Malinois","125 000CFA","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5616738_uploaded_image1_1762882607.jpg"
"1772355005-828","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Border Collie","140 000CFA","location_onAlmadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5616729_uploaded_image1_1762882207.jpg"
"1772355005-829","https://sn.coinafrique.com/categorie/chiens?page=1","Berger Belge Malinois","Prix sur demande","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5616008_uploaded_image1_1762860338.jpg"
"1772355005-830","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot","60 000CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_5613212_uploaded_image1_1762713775.jpg"
"1772355005-831","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Pitbull Tricolor","120 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5610458_uploaded_image1_1762521942.jpg"
"1772355005-832","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Labrador","400 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5603738_uploaded_image1_1762199868.jpg"
"1772355005-833","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Bichon maltais","125 000CFA","location_onMariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_5601862_uploaded_image1_1762106679.jpg"
"1772355005-834","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Pitbull","Prix sur demande","location_onHann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_5599056_uploaded_image1_1761928314.jpg"
"1772355005-835","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot American","170CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5579814_uploaded_image1_1760778039.jpg"
"1772355005-836","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Allemand","250 000CFA","location_onSacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5575546_uploaded_image1_1760547251.jpg"
"1772355005-837","https://sn.coinafrique.com/categorie/chiens?page=1","Bichon Maltais frisé","150 000CFA","location_onMermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5572179_uploaded_image1_1760379385.jpg"
"1772355005-838","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Presa Canario","650 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5565180_uploaded_image1_1759957391.jpg"
"1772355005-839","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Allemand","300 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_5563010_uploaded_image1_1759844917.jpg"
"1772355005-840","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Husky Sibérien vacciné","400 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5560240_uploaded_image1_1759709034.jpg"
"1772355005-841","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Berger Allemand","130 000CFA","location_onDiamniadio, Sénégal","https://images.coinafrique.com/thumb_5560003_uploaded_image1_1759693627.jpg"
"1772355005-842","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Labrador","450 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5550994_uploaded_image1_1759258475.jpg"
"1772355005-843","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Golden Retriever","Prix sur demande","location_onAlmadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5540468_uploaded_image1_1758664107.jpg"
"1772355005-844","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Bichon nain","200 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5530652_uploaded_image1_1758128841.jpg"
"1772355005-845","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot pitbull","Prix sur demande","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5528346_uploaded_image1_1758029532.jpg"
"1772355005-846","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot pitbull","100 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5528337_uploaded_image1_1758029337.jpg"
"1772355005-847","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Boerboel","375 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5524708_uploaded_image1_1757840142.jpg"
"1772355005-848","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot  Husky","350 000CFA","location_onSacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5524610_uploaded_image1_1757831632.jpg"
"1772355005-849","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Rottweiler","250 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_5524392_uploaded_image1_1757805590.jpg"
"1772355005-850","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Bichon","200 000CFA","location_onSacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5521237_uploaded_image1_1757636811.jpg"
"1772355005-851","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot","100 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5516813_uploaded_image1_1757429045.jpg"
"1772355005-852","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Pitbull","150CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5512296_uploaded_image1_1757182867.jpg"
"1772355005-853","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger allemand","350 000CFA","location_onSacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5507784_uploaded_image1_1756958536.jpg"
"1772355005-854","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Malinois","250CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_5506845_uploaded_image1_1756907976.jpg"
"1772355005-855","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Berger Allemand","200 000CFA","location_onAlmadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5492262_uploaded_image1_1756135491.jpg"
"1772355005-856","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Berger Allemand","Prix sur demande","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5491012_uploaded_image1_1756047419.jpg"
"1772355005-857","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger allemand grand gabarit","350 000CFA","location_onSacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5490358_uploaded_image1_1755989245.jpg"
"1772355005-858","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Labradors","300 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5489586_uploaded_image1_1755947226.jpg"
"1772355005-859","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Labradors","300 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5489540_uploaded_image1_1755946028.jpg"
"1772355005-860","https://sn.coinafrique.com/categorie/chiens?page=1","Chien  bichons","450 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5489184_uploaded_image1_1755926050.jpg"
"1772355005-861","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Berger Allemand","350 000CFA","location_onSacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5487110_uploaded_image1_1755815195.jpg"
"1772355005-862","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Rottweiler","400 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_5486097_uploaded_image1_1755778960.jpg"
"1772355005-863","https://sn.coinafrique.com/categorie/chiens?page=1","Bichon noir","130 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_5482763_uploaded_image1_1755623884.jpg"
"1772355005-864","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Rottweiler","300 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_5480457_uploaded_image1_1755508783.jpg"
"1772355005-865","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Bichon","200 000CFA","location_onSacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5474603_uploaded_image2_1755135509.jpeg"
"1772355005-866","https://sn.coinafrique.com/categorie/chiens?page=1","bichons mâle","150 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_5431028_uploaded_image1_1752941357.jpg"
"1772355005-867","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger allemand","250 000CFA","location_onSacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5467125_uploaded_image1_1754733559.jpg"
"1772355005-868","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Berger Allemand","150 000CFA","location_onSaint Louis, Sénégal","https://images.coinafrique.com/thumb_5466408_uploaded_image1_1754682101.jpg"
"1772355005-869","https://sn.coinafrique.com/categorie/chiens?page=1","Chat siamois","100 000CFA","location_onAlmadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5465444_uploaded_image1_1754649176.jpg"
"1772355005-870","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Hamster syrien","5 000CFA","location_onAlmadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5465432_uploaded_image1_1754648750.jpg"
"1772355005-871","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Spizt","Prix sur demande","location_onAlmadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5464950_uploaded_image1_1754612259.jpg"
"1772355005-872","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Berger","150 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5463591_uploaded_image1_1754561119.jpg"
