web_scraper_order,web_scraper_start_url,Nom,prix,adresse,image_ln-src
"1772355581-1201","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum","1 300 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_4705081_uploaded_image2_1713794349.jpeg"
"1772355581-1202","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","350 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4703542_uploaded_image1_1713713023.jpg"
"1772355581-1203","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum","500 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4703472_uploaded_image1_1713709692.jpg"
"1772355581-1204","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton soudanais","385 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4678969_uploaded_image1_1712396340.jpg"
"1772355581-1205","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton tchadienne","275 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4678964_uploaded_image1_1712396100.jpg"
"1772355581-1206","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","320 000CFA","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4677640_uploaded_image1_1712323497.jpg"
"1772355581-1207","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","250CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4671961_uploaded_image1_1712077263.jpg"
"1772355581-1208","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","200 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4666295_uploaded_image1_1711750194.jpg"
"1772355581-1209","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton ladoum","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4635646_uploaded_image1_1710109869.jpg"
"1772355581-1210","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton  ladoum","750 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_4600147_uploaded_image1_1708304604.jpg"
"1772355581-1211","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum métisse","175 000CFA","location_onParcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4574584_uploaded_image1_1706868441.jpg"
"1772355581-1212","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","200 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4536120_uploaded_image1_1704815810.jpg"
"1772355581-1213","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","250 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_4530463_uploaded_image1_1704536315.jpg"
"1772355581-1214","https://sn.coinafrique.com/categorie/moutons?page=2","Moutons","500 000CFA","location_onOuest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4501360_uploaded_image1_1702662448.jpg"
"1772355581-1215","https://sn.coinafrique.com/categorie/moutons?page=2","Bélier","160 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4484443_uploaded_image1_1701696864.jpg"
"1772355581-1216","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum","300 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_4465409_uploaded_image1_1700496107.jpg"
"1772355581-1217","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum","1 000 000CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4444713_uploaded_image1_1699193772.jpg"
"1772355581-1218","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum","300 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4438683_uploaded_image1_1698850338.jpg"
"1772355581-1219","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum","300CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4438677_uploaded_image1_1698850236.jpg"
"1772355581-1220","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","130 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4438670_uploaded_image1_1698850115.jpg"
"1772355581-1221","https://sn.coinafrique.com/categorie/moutons?page=2","Femelle Ladoum","750 000CFA","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4437187_uploaded_image1_1698769870.jpg"
"1772355581-1222","https://sn.coinafrique.com/categorie/moutons?page=2","Brebis","700 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4430520_uploaded_image1_1698276223.jpg"
"1772355581-1223","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Brebis","700 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4423962_uploaded_image1_1697827433.jpg"
"1772355581-1224","https://sn.coinafrique.com/categorie/moutons?page=2","Femelle Ladoum","Prix sur demande","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_4384585_uploaded_image1_1695244150.jpg"
"1772355581-1225","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","250 000CFA","location_onLac rose, Sénégal","https://images.coinafrique.com/thumb_4372450_uploaded_image1_1694450195.jpg"
"1772355581-1226","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","135 000CFA","location_onLac rose, Sénégal","https://images.coinafrique.com/thumb_4332510_uploaded_image1_1691845002.jpg"
"1772355581-1227","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","300 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4324452_uploaded_image1_1691333001.jpg"
"1772355581-1228","https://sn.coinafrique.com/categorie/moutons?page=2","Brebis","160 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4324447_uploaded_image1_1691332476.jpg"
"1772355581-1229","https://sn.coinafrique.com/categorie/moutons?page=2","Brebis","Prix sur demande","location_onThies, Sénégal","https://images.coinafrique.com/thumb_4312063_uploaded_image1_1690547414.jpg"
"1772355581-1230","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","350 000CFA","location_onLac rose, Sénégal","https://images.coinafrique.com/thumb_4296534_uploaded_image1_1689514011.jpg"
"1772355581-1231","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","250 000CFA","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4263827_uploaded_image1_1687286750.jpg"
"1772355581-1232","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","265 000CFA","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4263826_uploaded_image1_1687286656.jpg"
"1772355581-1233","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","295CFA","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4263820_uploaded_image1_1687286438.jpg"
"1772355581-1234","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum","500 000CFA","location_onKaffrine, Sénégal","https://images.coinafrique.com/thumb_4295855_uploaded_image1_1689444388.jpg"
"1772355581-1235","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton ladoum","650 000CFA","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_4290166_uploaded_image1_1689087261.jpg"
"1772355581-1236","https://sn.coinafrique.com/categorie/moutons?page=2","Moutons","350 000CFA","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_4286897_uploaded_image1_1688846757.jpg"
"1772355581-1237","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","420 000CFA","location_onGrand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4277689_uploaded_image1_1688305153.jpg"
"1772355581-1238","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","Prix sur demande","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_4249782_uploaded_image1_1686325226.jpg"
"1772355581-1239","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","235 000CFA","location_onOuest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4273458_uploaded_image1_1687961288.jpg"
"1772355581-1240","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Tabaski","165 000CFA","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_4272920_uploaded_image1_1687908925.jpg"
"1772355584-1241","https://sn.coinafrique.com/categorie/moutons?page=1","Femelle Ladoum","400CFA","location_onRufisque, Sénégal","https://images.coinafrique.com/thumb_5796356_uploaded_image1_1772218342.jpg"
"1772355584-1242","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton Ladoum","650 000CFA","location_onNdiass, Sénégal","https://images.coinafrique.com/thumb_5779027_uploaded_image1_1771365378.jpg"
"1772355584-1243","https://sn.coinafrique.com/categorie/moutons?page=1","Mâle ladoum","650 000CFA","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_5777868_uploaded_image1_1771314333.jpg"
"1772355584-1244","https://sn.coinafrique.com/categorie/moutons?page=1","Femelle Ladoum","300 000CFA","location_onGrand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_5731575_uploaded_image1_1768953327.jpg"
"1772355584-1245","https://sn.coinafrique.com/categorie/moutons?page=1","Femelle métisse ladoum","150 000CFA","location_onMermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5716188_uploaded_image1_1768206489.jpg"
"1772355584-1246","https://sn.coinafrique.com/categorie/moutons?page=1","Femelle Ladoum","400CFA","location_onRufisque, Sénégal","https://images.coinafrique.com/thumb_5714511_uploaded_image1_1768075037.jpg"
"1772355584-1247","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","95 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_5713625_uploaded_image1_1768039387.jpg"
"1772355584-1248","https://sn.coinafrique.com/categorie/moutons?page=1","Ladoum","Prix sur demande","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_5704358_uploaded_image1_1767624865.jpg"
"1772355584-1249","https://sn.coinafrique.com/categorie/moutons?page=1","Fauteuil pliable","50 000CFA","location_onParcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5641122_uploaded_image2_1764104086.jpeg"
"1772355584-1250","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","125 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5630109_uploaded_image1_1763563794.jpg"
"1772355584-1251","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton Ladoum","800 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5630102_uploaded_image1_1763563551.jpg"
"1772355584-1252","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton Ladoum","1 000 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5594186_uploaded_image1_1761667729.jpg"
"1772355584-1253","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton ladoum","1 000 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5590609_uploaded_image1_1761399893.jpg"
"1772355584-1254","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton Ladoum","1 000 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5571703_uploaded_image1_1760360461.jpg"
"1772355584-1255","https://sn.coinafrique.com/categorie/moutons?page=1","Mâles ladoum","300 000CFA","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5570235_uploaded_image1_1760269024.jpg"
"1772355584-1256","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","200 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_5561288_uploaded_image1_1759765735.jpg"
"1772355584-1257","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","200 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5543556_uploaded_image1_1758817920.jpg"
"1772355584-1258","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","550CFA","location_onRufisque, Sénégal","https://images.coinafrique.com/thumb_5521645_uploaded_image1_1757668518.jpg"
"1772355584-1259","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton Ladoum","800 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5513111_uploaded_image1_1757248013.jpg"
"1772355584-1260","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton Ladoum","800 000CFA","location_onMalikounda, Sénégal","https://images.coinafrique.com/thumb_5454220_uploaded_image1_1754077895.jpg"
"1772355584-1261","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton  ladoum","550CFA","location_onRufisque, Sénégal","https://images.coinafrique.com/thumb_5430741_uploaded_image1_1752926224.jpg"
"1772355584-1262","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton  ladoum","100 000CFA","location_onOuakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5416626_uploaded_image1_1752150844.jpg"
"1772355584-1263","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","550 000CFA","location_onRufisque, Sénégal","https://images.coinafrique.com/thumb_5401936_uploaded_image1_1751443255.jpg"
"1772355584-1264","https://sn.coinafrique.com/categorie/moutons?page=1","Ladoum Azowate","125 000CFA","location_onOuakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5390051_uploaded_image1_1750779449.jpg"
"1772355584-1265","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton Ladoum","450 000CFA","location_onRufisque, Sénégal","https://images.coinafrique.com/thumb_5362962_uploaded_image1_1749209010.jpg"
"1772355584-1266","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","130 000CFA","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_5362037_uploaded_image1_1749137690.jpg"
"1772355584-1267","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton Ladoum","500CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5355058_uploaded_image1_1748800702.jpg"
"1772355584-1268","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton de tabaski","200 000CFA","location_onOuakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5351264_uploaded_image1_1748542637.jpg"
"1772355584-1269","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","225 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5349513_uploaded_image1_1748440101.jpg"
"1772355584-1270","https://sn.coinafrique.com/categorie/moutons?page=1","Moutons","195 000CFA","location_onGrand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5349203_uploaded_image1_1748427888.jpg"
"1772355584-1271","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","180 000CFA","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_5347115_uploaded_image1_1748302103.jpg"
"1772355584-1272","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","250 000CFA","location_onOuakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5344905_uploaded_image1_1748196909.jpg"
"1772355584-1273","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton ladoum","600 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5344681_uploaded_image1_1748183751.jpg"
"1772355584-1274","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton de tabaski","100 000CFA","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_5344147_uploaded_image1_1748126098.jpg"
"1772355584-1275","https://sn.coinafrique.com/categorie/moutons?page=1","Moutons","225 000CFA","location_onOuakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5342599_uploaded_image1_1748032725.jpg"
"1772355584-1276","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","600CFA","location_onOuakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5342588_uploaded_image1_1748032353.jpg"
